song,attached_pic,album,artist,avg_frame_rate,bit_rate,bits_per_raw_sample,channel_layout,channels,chroma_location,codec_long_name,codec_name,codec_tag,codec_tag_string,codec_time_base,codec_type,coded_height,coded_width,color_primaries,color_range,color_space,color_transfer,display_aspect_ratio,duration,duration_ts,field_order,filename,format_long_name,format_name,has_b_frames,height,index,level,nb_streams,pix_fmt,probe_score,profile,r_frame_rate,refs,sample_aspect_ratio,sample_fmt,sample_rate,size,start_time,time_base,width,lyricist,composer,lyric,arranger,release_date,distributor,lyric_len
Now You See Me,1,周杰伦的床边故事,周杰伦,0/0,330755,8.0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,640.0,640.0,unknown,pc,bt470bg,unknown,1:1,174.08,15667200,unknown,Jay Chou\周杰伦的床边故事\周杰伦 - Now You See Me.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0.0,640.0,1,-99.0,2,yuvj444p,51,unknown,90000/1,1.0,1:1,s16p,44100,7197241,0.025056000000000002,1/90000,640.0,方文山,周杰伦,"作词：方文山

作曲：周杰伦

编曲：黄雨勋

我的幻术是超能力 我天生神力

你的魔术要靠道具 还真不给力

你话术耍耍嘴皮 声东击西 分散注意

我根本不理 省点力气 你还真有耐性

啊 玩一玩纸牌 消失了钱币

手里变出白鸽都是小朋友的把戏

猜你应该使用了障眼的把戏

不然你看一看你旁边的观众他们都跑到哪去

出神入化 雾里看花 跟我拚命你会输掉所有筹码

出神入化 浪迹天涯 认真起来我连我自己都害怕

Now u see me cuz I let it be

Wanna find the key you gotta follow my beat

Now u see me cuz I let it be 我的幻术存在但看不见证据

Now u see me cuz I let it be

Wanna find the key you gotta follow my beat

Now you see me cuz I let it be 我的幻术让你沈迷看穿你

One two three four, one two three four

倒数计时 睁开眼 置身在不同的城市

One more two more, one more two more 你看不见我 看不见我 看不见我 看不见我

看不见我 (难度就像乌龟翻觔斗)

看不见我 (你就是扶不起的阿斗)

看不见我 (不然你早已跟我握手)

看不见我 (万一看见的人是只小狗)

出神入化 雾里看花 跟我拚命你会输掉所有筹码

出神入化 浪迹天涯 认真起来我连我自己都害怕

Now u see me cuz I let it be

Wanna find the key u gotta follow my beat

Now u see me cuz I let it be 我的幻术存在但看不见证据

Now u see me cuz I let it be

Wanna find the key u gotta follow my beat

Now u see me cuz I let it be 我的幻术让你沈迷看穿你

Now u see me cuz I let it be

Wanna find the key u gotta follow my beat

Now u see me cuz I let it be 我的幻术存在但看不见证据

Now u see me cuz I let it be

Wanna find the key u gotta follow my beat

Now u see me cuz I let it be 我的幻术让你沈迷看穿你",黄雨勋,2016-06-24,杰威尔音乐,1144
一点点,1,周杰伦的床边故事,周杰伦,0/0,328457,8.0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,640.0,640.0,unknown,pc,bt470bg,unknown,1:1,221.30938799999998,19917845,unknown,Jay Chou\周杰伦的床边故事\周杰伦 - 一点点.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0.0,640.0,1,-99.0,2,yuvj444p,51,unknown,90000/1,1.0,1:1,s16p,44100,9086330,0.025056000000000002,1/90000,640.0,方文山,周杰伦,"作词：方文山

作曲：周杰伦

编曲：黄雨勋

几次争辩 几次的失眠

而我却视而不见 从不先说抱歉

工作优先 跟朋友见面

永远多过 给你的时间

那亏欠 一直放在心里面

没能说出口 你已走远

抱紧你 却抓不住

你的爱 剩一点点

那一天 你几乎带走 我所有的从前

你说我 根本没有因为爱你而改变

我始终听不进 你的劝

想吃甜点 想去电影院

而我却都嫌太远 你在委屈埋怨

我连生日 都忘记敷衍

却只会要你 乖一点点

那亏欠 一直放在心里面

没能说出口 你已走远

抱紧你 却抓不住

你的爱 剩一点点

那一天 你几乎带走 我所有的从前

故事里 不再出现与你相关的画面

一个人的幸福 怎么编

面对面 泪滑落在彼此的脸 那瞬间

不再让你离开 我身边",黄雨勋,2016-06-24,杰威尔音乐,340
前世情人,1,周杰伦的床边故事,周杰伦,0/0,329323,8.0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,640.0,640.0,unknown,pc,bt470bg,unknown,1:1,200.75101999999998,18067592,unknown,Jay Chou\周杰伦的床边故事\周杰伦 - 前世情人.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0.0,640.0,1,-99.0,2,yuvj444p,51,unknown,90000/1,1.0,1:1,s16p,44100,8263997,0.025056000000000002,1/90000,640.0,黄俊郎,周杰伦/Hathaway,"作词：黄俊郎

作曲：周杰伦、Hathaway

编曲：黄雨勋

松鼠陪着核桃 在庭院捉迷藏

葡萄躲进橡木桶 酿出时光

夏日在玉米齿缝中游荡

我为妳准备的四季 正在生长

炼金师从故事炼出土壤

我阖上书也闻到了花香

草地上的妳比果实芬芳

妳就像天使手里的糖

小男孩害羞没想起 自己是个雕像

沈浸在芦苇跟风合奏用美妙歌声赞扬

世界因为妳而露出

阳光灿烂的 形状

谢谢妳不然纯眞是什么我早已经遗忘

什么爱 不说 就已经存在

什么爱 望着 就全都明白

妳笑 一点一点一滴漾开

一字一句 形容不来

是星空上的银海

月晕下 的双手

越来越来越来 越依靠

从来从来从来 不知道

原来原来原来 有妳很骄傲

小公主

过来过来过来 约定好

未来未来未来 的城堡

将来将来将来 我们一起造

我会 当妳昼夜骑士 烈阳的树荫

让花朶为妳吟游的魔术师

每一道有妳风景

帮妳按下快门的秘密情人

什么爱 不说 就已经存在

什么爱 望着 就全都明白

妳笑 一点一点一滴漾开

一字一句 形容不来

是星空上的银海

我后来 会在 纯白的礼堂

牵好久 的手 交给另个他

眼泪 一点一点一滴流下

感动 也会跟着留下

远远看着你们幸福

像前世我们有过的模样",黄雨勋,2016-06-24,杰威尔音乐,545
告白气球,1,周杰伦的床边故事,周杰伦,0/0,328697,8.0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,640.0,640.0,unknown,pc,bt470bg,unknown,1:1,215.19673500000002,19367706,unknown,Jay Chou\周杰伦的床边故事\周杰伦 - 告白气球.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0.0,640.0,1,-99.0,2,yuvj444p,51,unknown,90000/1,1.0,1:1,s16p,44100,8841826,0.025056000000000002,1/90000,640.0,方文山,周杰伦,"作词：方文山

作曲：周杰伦

编曲：林迈可

塞纳河畔 左岸的咖啡

我手一杯 品尝你的美

留下唇印的嘴

花店玫瑰 名字写错谁

告白气球 风吹到对街

微笑在天上飞

你说你有点难追 想让我知难而退

礼物不需挑最贵 只要香榭的落叶

营造浪漫的约会 不害怕搞砸一切

拥有你就拥有 全世界

亲爱的 爱上你 从那天起

甜蜜的很轻易

亲爱的 别任性 你的眼睛

在说我愿意

塞纳河畔 左岸的咖啡

我手一杯 品尝你的美

留下唇印的嘴

花店玫瑰 名字写错谁

告白气球 风吹到对街

微笑在天上飞

你说你有点难追 想让我知难而退

礼物不需挑最贵 只要香榭的落叶

营造浪漫的约会 不害怕搞砸一切

拥有你就拥有 全世界

亲爱的 爱上你 从那天起

甜蜜的很轻易

亲爱的 别任性 你的眼睛

在说我愿意

亲爱的 爱上你 恋爱日记

飘香水的回忆

一整瓶 的梦境 全都有你

搅拌在一起

亲爱的别任性 你的眼睛

在说我愿意",林迈可,2016-06-24,杰威尔音乐,425
土耳其冰淇淋,1,周杰伦的床边故事,周杰伦,0/0,329559,8.0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,640.0,640.0,unknown,pc,bt470bg,unknown,1:1,195.787755,17620898,unknown,Jay Chou\周杰伦的床边故事\周杰伦 - 土耳其冰淇淋.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0.0,640.0,1,-99.0,2,yuvj444p,51,unknown,90000/1,1.0,1:1,s16p,44100,8065471,0.025056000000000002,1/90000,640.0,周杰伦,周杰伦,"作词：周杰伦

作曲：周杰伦

编曲：周杰伦

Hello 我是DJ巨砲

接下来为您播放的是

舞曲也可以很有音乐性的

Maraş dondurması

土耳其冰淇淋 就像是女人的心

在你的面前转来转去 却捉摸不定

这音乐跳Waacking也可以跳Locking

我耍你耍的就像土耳其的冰淇淋

几个高级和弦 几个切分音

我写的舞曲也可以很有音乐性

就像卖个冰 还能秀杂技

你最好期许如果你跟我一样努力

换个乐器就像换个兵器

电吉它这个时候出来干嘛(到底？)

你猜不透也想不到摸不著头绪

我总是为了什么出奇不意(到底？)

谁说拍中国风 一定要配灯笼

谁说写中国风 一定要商角征羽宫

我干脆自己下车 指挥乐坛的交通

管他管他什么曲风

土耳其冰淇淋 土耳其冰淇淋 土耳其冰淇淋 土耳其冰淇淋

加一点 土耳其进行曲 太丰富的编曲

吃一口冰淇淋来融化你的伤心

仔细听 几个半音 有点拉丁 有点热情

那是我想要给的惊喜

几个高级和弦 几个切分音

我写的舞曲也可以很有音乐性

就像卖个冰 还能秀杂技

你最好期许如果你跟我一样努力

换个乐器就像换个兵器

电吉它这个时候出来干嘛(到底？)

你猜不透也想不到摸不著头绪

我总是为了什么出奇不意(到底？)

谁说拍中国风 一定要配灯笼

谁说写中国风 一定要商角征羽宫

我干脆自己下车 指挥乐坛的交通

管他管他什么曲风

土耳其冰淇淋 土耳其冰淇淋 土耳其冰淇淋 土耳其冰淇淋

土耳其冰淇淋 土耳其冰淇淋 土耳其冰淇淋 土耳其冰淇淋",周杰伦,2016-06-24,杰威尔音乐,664
床边故事,1,周杰伦的床边故事,周杰伦,0/0,328272,8.0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,640.0,640.0,unknown,pc,bt470bg,unknown,1:1,226.246531,20362188,unknown,Jay Chou\周杰伦的床边故事\周杰伦 - 床边故事.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0.0,640.0,1,-99.0,2,yuvj444p,51,unknown,90000/1,1.0,1:1,s16p,44100,9283818,0.025056000000000002,1/90000,640.0,方文山,周杰伦,"作词：方文山

作曲：周杰伦

编曲：黄雨勋

从前从前有只猫头鹰 牠站在屋顶

屋顶后面一片森林 森林很安静

安静的钢琴在大厅 阁楼里 仔细听

仔细听 叮叮叮 什么声音

乖乖睡 不要怕 听我说

乖乖睡 醒来就 吃苹果

不睡觉 的时候 有传说

会有人 咬你的 小指头

这故事 继续翻页 再翻页

你继续 不想睡 我却想睡

然后我准备 去打开衣柜

去看看 躲著谁 去看看 躲著谁

纸上的 城堡卡片 发光的 立体呈现

奇幻的 床边故事 动听的 令人称羡

场景瞬间变化 我接着又施展魔法

活过来说话 准备开始吧

等天黑 一起倒数后关上灯

三二一 入梦境 的缤纷

我们并 非正常人

游戏怎么会 照剧本 Oh

天黑 一起来关上灯

三二一 进自由 的灵魂

Oh oh oh oh oh~ Come on~

再回童年 敲敲门

滴哒滴哒突然开始摆动

墙上老挂钟古董油画 出现诡异的笑容

好的巫婆坏掉的苹果 愿望要跟谁说

旋转的 音乐盒 我竖起 耳朵听

这不会 是一场 梦

Oh 梦~ 一下子瞬间跳跃

我翻阅下个世界

满满都是蝴蝶

(森林满满蝴蝶

窗外纷飞著雪

一觉醒来旁边躺着是谁)

这故事 继续翻页 再翻页

你继续 不想睡 我却想睡

然后我准备 去打开衣柜

去看看 躲著谁 去看看 躲著谁

纸上的 城堡卡片 发光的 立体呈现

奇幻的 床边故事 动听的 令人称羡

场景瞬间变化 我接着又施展魔法

活过来说话 准备开始吧

等天黑 一起倒数后关上灯

三二一 入梦境 的缤纷

我们并 非正常人

游戏怎么会 照剧本 Oh

天黑 一起来关上灯

三二一 进自由 的灵魂

Oh oh oh oh oh~ Come on~

再回童年 敲敲门

乖乖睡啊 不要害怕

乖乖睡醒来就吃苹果啊

不睡觉啊 有传说啊

会有人咬你的小指头啊

等天黑 一起倒数后关上灯

三二一 入梦境 的缤纷

我们并 非正常人

游戏怎么会 照剧本 Oh

天黑 一起来关上灯

三二一 进自由 的灵魂

Oh oh oh oh oh~ Come on~

再回童年 敲敲门

再回童年 敲敲门

再回童年 敲敲门",黄雨勋,2016-06-24,杰威尔音乐,929
爱情废柴,1,周杰伦的床边故事,周杰伦,0/0,326552,8.0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,640.0,640.0,unknown,pc,bt470bg,unknown,1:1,285.64898,25708408,unknown,Jay Chou\周杰伦的床边故事\周杰伦 - 爱情废柴.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0.0,640.0,1,-99.0,2,yuvj444p,51,unknown,90000/1,1.0,1:1,s16p,44100,11659918,0.025056000000000002,1/90000,640.0,周杰伦,周杰伦,"作词：周杰伦

作曲：周杰伦

编曲：黄雨勋

圣诞节 剩下单人的剩单节

过条街 最好又给我下起雪

这么衰 这么刚好 这么狼狈

要不要拍成MV干脆

淡淡忧伤还是最美

剧情是你在写 有点无解 我们之间

踏着雪 不知不觉走了很远

绕着圈 我叛逆点起一根烟

一整天 我旋律哼了一千遍

千遍一律我不醉不归

没有你的冬天

我会一直唱着唱着

直到你出现

为你封麦 只唱你爱

Goodbye Don't Cry 哭个痛快

曲终人散 你也走散

我承认我是爱情里的废柴

你的离开 喊得太快

我的依赖 还在耍赖

眼泪打转 转不回来

你的笑容灿烂

踏着雪 不知不觉走了很远

绕着圈 我叛逆点起一根烟

一整天 我旋律哼了一千遍

千遍一律我不醉不归

没有你的冬天

我会一直唱着唱着

直到你出现

为你封麦 只唱你爱

Goodbye Don't Cry 哭个痛快

曲终人散 你也走散

我承认我是爱情里的废柴

你的离开 喊得太快

我的依赖 还在耍赖

眼泪打转 转不回来

你的笑容灿烂

为你封麦 只唱你爱

Goodbye Don't Cry 哭个痛快

曲终人散 你也走散

我承认我是爱情里的废柴

你的离开 喊得太快

我的依赖 还在耍赖

眼泪打转 转不回来

你的笑容灿烂",黄雨勋,2016-06-24,杰威尔音乐,560
英雄,1,周杰伦的床边故事,周杰伦,0/0,329276,8.0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,640.0,640.0,unknown,pc,bt470bg,unknown,1:1,201.795918,18161633,unknown,Jay Chou\周杰伦的床边故事\周杰伦 - 英雄.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0.0,640.0,1,-99.0,2,yuvj444p,51,unknown,90000/1,1.0,1:1,s16p,44100,8305829,0.025056000000000002,1/90000,640.0,周杰伦,周杰伦,"作词：周杰伦

作曲：周杰伦

编曲：黄雨勋

人生不是一个人的游戏

一起奋斗 一起超越 一起杀吧 SUP兄弟

好战好胜战胜逆命

管它天赋够不够我们都还需要再努力

你的剑 就是我的剑 艾希的箭可不可以准一点

嘿你打野 我来控兵线 不要随便慌张就交闪现

旋转 跳跃 你闭着眼 卡特转完会让你闭上眼

悟空 盖伦 也转圈圈 盲僧的李先生一脚把你踢回老家

击杀 双杀 三杀 Penta Kill

扛塔 偷拆 插眼让我传送

击杀 双杀 三杀 Penta Kill

迎接 胜利 最后让我收头

剑圣易大师的冥想就像紧箍咒的碎念

问你出门有没有带眼不是骂你有没有长眼

皇子嘉文不就是我黄金甲那傲气的脸

让你画面一直呈现卓别林的黑白默片

请不要再观战模式偷窥着我

我的专情不可能被那阿璃魅惑

别学我跳牛仔很忙好吗狗头

不要动不动逆风你们就二十想投

旋转 跳跃 你闭着眼 卡特转完会让你闭上眼

EZ EZ 要你Easy

小鱼人再跳 我就把你 切成生鱼片

击杀 双杀 三杀 Penta Kill

扛塔 偷拆 插眼让我传送

击杀 双杀 三杀 Penta Kill

迎接 胜利 最后让我收头

Woo Woo Woo~ WOO! Woo

Woo Woo Woo~ WOO!!! Oh!!!!!

击杀 双杀 三杀 Penta Kill

扛塔 偷拆 插眼让我传送

击杀 双杀 三杀 Penta Kill

迎接 胜利 最后让我收头",黄雨勋,2016-06-24,杰威尔音乐,630
说走就走,1,周杰伦的床边故事,周杰伦,0/0,327035,8.0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,640.0,640.0,unknown,pc,bt470bg,unknown,1:1,266.03102,23942792,unknown,Jay Chou\周杰伦的床边故事\周杰伦 - 说走就走.mp3,MP2/3 (MPEG audio layer 2/3),mp3,0.0,640.0,1,-99.0,2,yuvj444p,51,unknown,90000/1,1.0,1:1,s16p,44100,10875197,0.025056000000000002,1/90000,640.0,方文山,周杰伦,"作词：方文山

作曲：周杰伦

编曲：黄雨勋

伸出手 搭便车 唱着歌 弹著斑鸠

不远处沙漠 我们才刚刚经过

路两旁是单调的颜色 却有种辽阔的快乐 我还记得

边走边说边牵着你手 边弹边唱边微笑看我

你的侧脸逆着光 背对夕阳 你轮廓像幅画 看久会融化

What's up 开始牵挂 我将所有的感觉用诗写下

细腻描述你的长发 以及歌词里要对你说的话

当暧昧慢慢酝酿 心动的频率抽象

我的心 只能够 容纳你的模样

真爱让人拥有力量 你我都该勇敢 率性放下一切别管 Oh～

跟着我 对天上星星 喊爱你的证明

这就是年轻 该潇洒一次的决定

说走就走的旅行 Oh～

跟着我 数天上星星 再一起等黎明

无边的风景 风呼啸的声音 爱～

一路守护着约定

伸出(手) 搭便(车) 唱着(歌) 弹著(斑鸠)

(不)远处沙(漠) 我们(才) 刚刚(经过)

(路)两(旁)是单(调的颜色) 却有(种)辽阔(的)快乐 (我还记得)

边走边说边牵着你手 边弹边唱边微笑看我

你的侧脸逆着光 背对夕阳 你轮廓像幅画 看久会融化

What's up 开始牵挂 我将所有的感觉用诗写下

细腻描述你的长发 以及歌词里要对你说的话

当暧昧慢慢酝酿 心动的频率抽象

我的心 只能够 容纳你的模样

真爱让人拥有力量 你我都该勇敢 率性放下一切别管 Oh～

跟着我 对天上星星 喊爱你的证明

这就是年轻 该潇洒一次的决定

说走就走的旅行 Oh～

跟着我 数天上星星 再一起等黎明

无边的风景 风呼啸的声音 爱～

一路守护着约定

跟着我 对天上星星 喊爱你的证明

这就是年轻 该潇洒一次的决定

说走就走的旅行 Oh～

跟着我 数天上星星 再一起等黎明

无边的风景 风呼啸的声音 爱～

一路守护着约定 Oh～",黄雨勋,2016-06-24,杰威尔音乐,766
不该,1,周杰伦的床边故事,周杰伦/张惠妹,0/0,326452,8.0,stereo,2,center,Motion JPEG,mjpeg,0x0000,[0][0][0][0],0/1,video,640.0,640.0,unknown,pc,bt470bg,unknown,1:1,290.168163,26115135,unknown,"Jay Chou\周杰伦的床边故事\周杰伦,张惠妹 - 不该(with aMEI).mp3",MP2/3 (MPEG audio layer 2/3),mp3,0.0,640.0,1,-99.0,2,yuvj444p,51,unknown,90000/1,1.0,1:1,s16p,44100,11840773,0.025056000000000002,1/90000,640.0,方文山,周杰伦,"作词：方文山

作曲：周杰伦

编曲：黄雨勋

周：假装我们还在一块 我真的演不出来

还是不习惯你不在 这身份转变太快

张：画面里不需要旁白 却谁都看得出来

是我情绪涌了上来 想哭却一片空白

周：雪地里相爱 他们说零下 已结晶的誓言不会坏

合：但爱的状态 却不会永远 都冰封而透明的存在

轻轻飘 落下来 许下的梦 融化得太快

或许我们都不该醒来

张：你还是住在我的回忆里 不出来

周：让我们微笑离开 让故事留下来

合：放手后 爱依然在

雪融了 就应该花开

缘若尽了 就不该再重来

张：你依旧住在我的回忆里 不出来

周：我离开将你的手交给 下个最爱(合：最爱)

合：纠缠与固执等待 反而是另一种伤害

彼此紧握的手松开 去拥抱更多未来

周：错过的时间怎么买 谁都付不出来

张：或许我们学会释怀 让过去安静下来

合：雪地里相爱 他们说零下 已结晶的誓言不会坏

但爱的状态 却不会永远 都冰封而透明的存在

轻轻飘 落下来 许下的梦 融化得太快

或许我们都不该醒来

张：你还是住在我的回忆里 不出来

周：让我们微笑离开 让故事留下来

合：放手后 爱依然在

雪融了 就应该花开

缘若尽了 就不该再重来

张：你依旧住在我的回忆里 不出来

周：我离开将你的手交给 下个最爱(合：最爱)

合：纠缠与固执等待 反而是另一种伤害

彼此紧握的手松开 去拥抱更多未来",黄雨勋,2016-06-24,杰威尔音乐,601
